Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/01  01:00:00,41.0639429488,0.769177685574,0.0,6.719413087,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  02:00:00,42.9380614429,0.961472106967,0.0,8.40123715977,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  03:00:00,41.5194404787,0.769177685574,0.0,7.17491061698,2.68041601173,16.0824960704,1.10298842231,0.0,1.10298842231
 01/01  04:00:00,44.1537585947,0.961472106967,0.0,9.61693431157,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  05:00:00,48.34680505,1.53103392286,0.0,13.2404189509,2.68041601173,16.0824960704,1.1030227057,0.0,1.1030227057
 01/01  06:00:00,51.8075291931,1.70778025778,0.0,16.5243967592,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  07:00:00,51.9086640034,1.70206287409,0.0,16.6312489531,2.68041601173,16.0824960704,1.10303161074,0.0,1.10303161074
 01/01  08:00:00,53.2299427993,1.70778025778,0.0,17.9468103653,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  09:00:00,38.2202157981,1.70206287409,0.0,17.7468007478,2.68041601173,16.0824960704,1.10303910253,0.0,1.10303910253
 01/01  10:00:00,38.8056212527,1.70778025778,0.0,18.3264888187,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  11:00:00,37.1223640385,1.70206287409,0.0,16.6489489882,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  12:00:00,32.5911125183,1.14804914467,0.0,12.6717111974,2.68041601173,16.0824960704,1.10304193444,0.0,1.10304193444
 01/01  13:00:00,31.4751463572,1.26671645278,0.0,11.4370777282,2.68041601173,16.0824960704,1.10313963754,0.0,1.10313963754
 01/01  14:00:00,27.3482986934,0.961472106967,0.0,7.61547441019,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  15:00:00,26.1082558376,0.769177685574,0.0,6.56772597578,2.68041601173,16.0824960704,1.10314405478,0.0,1.10314405478
 01/01  16:00:00,31.1426819915,1.45901087418,0.0,10.9123189411,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  17:00:00,25.2039814278,0.769177685574,0.0,5.66345156605,2.68041601173,16.0824960704,1.1029884628,0.0,1.1029884628
 01/01  18:00:00,38.224868318,0.961472106967,0.0,8.62271070146,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  19:00:00,48.1776540152,1.70206287409,0.0,12.9002389649,2.68041601173,16.0824960704,1.10303400779,0.0,1.10303400779
 01/01  20:00:00,49.8586232615,1.70778025778,0.0,14.5754908275,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  21:00:00,47.7356794168,1.51548583639,0.0,12.6448414042,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  22:00:00,48.761776561,1.64558791188,0.0,13.5408364729,2.68041601173,16.0824960704,1.10306402061,0.0,1.10306402061
 01/01  23:00:00,42.1713289738,0.769177685574,0.0,7.82679911205,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/01  24:00:00,43.4174766037,0.961472106967,0.0,8.88065232051,2.68041601173,16.0824960704,1.1029890324,0.0,1.1029890324
 01/02  01:00:00,44.1203345598,0.57688326418,0.0,4.60726709598,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/02  02:00:00,45.480197672,0.769177685574,0.0,5.77483578676,2.68041601173,21.4433280938,1.10304297288,0.0,1.10304297288
 01/02  03:00:00,43.5778660998,0.57688326418,0.0,4.06479863593,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/02  04:00:00,43.3530886505,0.57688326418,0.0,3.84002118672,2.68041601173,21.4433280938,1.103040727,0.0,1.103040727
 01/02  05:00:00,41.8984386824,0.384588842787,0.0,2.57766563998,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/02  06:00:00,45.7204440975,0.57688326418,0.0,3.52696062196,5.36083202345,21.4433280938,1.10322082775,0.0,1.10322082775
 01/02  07:00:00,229.333925868,3.30875043144,0.0,184.408575225,5.36083202345,21.4433280938,1.10312916235,0.0,1.10312916235
 01/02  08:00:00,204.442331987,3.30875043144,0.0,137.556855759,16.0824960704,32.6817896323,1.10374187152,0.0,1.10374187152
 01/02  09:00:00,208.950016088,3.30875043144,0.981301396994,86.0007235672,48.2474882111,70.4033123869,2.1893424662,0.0,2.1893424662
 01/02  10:00:00,187.278801058,3.30875043144,2.00343855833,71.6559428043,48.2474882111,62.0547409583,2.18930959384,0.0,2.18930959384
 01/02  11:00:00,176.091269684,3.30875043144,2.22091228193,62.1775311136,48.2474882111,60.1281475517,2.18953927627,0.0,2.18953927627
 01/02  12:00:00,170.693322159,3.30875043144,2.58935654948,54.4845459146,48.2474882111,62.0547409583,3.27558672124,0.0,3.27558672124
 01/02  13:00:00,169.985357452,3.30875043144,2.59105254119,54.3192337224,48.2474882111,61.5103924513,3.27710843084,0.0,3.27710843084
 01/02  14:00:00,151.245044697,3.31627723985,4.70152640366,31.3110772841,48.2474882111,63.6602354638,3.27734459429,0.0,3.27734459429
 01/02  15:00:00,141.973616559,3.38032749133,6.56527136384,23.6439418468,48.2474882111,60.1281475517,2.1895611166,0.0,2.1895611166
