Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/20  08:00:00,963.633117976,96.6379150572,503.857032069,0.0,54.0258772165,184.38654557,582.004695963,522.069561104,42.4850247072,17.4501101513
 02/20  09:00:00,1071.21890755,96.6379150572,538.21556763,0.0,65.1572554096,220.04316451,572.204776753,498.016878542,56.6466996096,17.5411986021
 02/20  10:00:00,1076.84592668,96.6379150572,555.390767147,0.0,65.1572554096,212.545889182,535.59452642,466.670284216,42.4850247072,26.439217497
 02/20  11:00:00,1112.13683328,96.6379150572,581.598835967,0.0,65.1572554096,220.04316451,550.356934277,444.107544331,70.808374512,35.4410154342
 02/20  12:00:00,1129.08353357,96.6379150572,596.520720695,0.0,65.1572554096,220.04316451,545.647412682,439.40495708,70.808374512,35.4340810908
 02/20  13:00:00,1122.27050575,96.6379150572,590.275892059,0.0,65.1572554096,220.04316451,538.715621707,432.479959962,70.808374512,35.4272872336
 02/20  14:00:00,1107.84151637,96.6379150572,582.814614492,0.0,65.1572554096,212.545889182,501.471356919,418.234067577,56.6466996096,26.5905897328
 02/20  15:00:00,1105.73742869,96.6379150572,580.619621277,0.0,65.1572554096,212.545889182,497.366403873,419.440754291,42.4850247072,35.4406248753
 02/20  16:00:00,1104.79784176,96.6379150572,579.809298028,0.0,65.1572554096,212.545889182,512.927719715,420.847272201,56.6466996096,35.4337479049
 02/20  17:00:00,1090.15436396,96.6379150572,591.098327849,0.0,65.1572554096,220.04316451,541.522333032,421.125326107,84.9700494144,35.4269575111
 02/20  18:00:00,1062.59737858,96.6379150572,603.508336272,0.0,54.0258772165,184.38654557,555.386877458,443.975024655,84.9700494144,26.4418033882
 02/20  19:00:00,1033.06347196,96.6379150572,597.352948639,0.0,44.4937663224,163.454314868,589.565317119,487.145562094,84.9700494144,17.4497056101
 02/20  20:00:00,1019.04149833,96.6379150572,590.606799415,0.0,44.4937663224,155.95703954,566.117277776,496.903709091,56.6466996096,12.5668690755
 02/20  21:00:00,980.54368338,96.6379150572,584.01284828,0.0,44.4937663224,124.558693486,605.387757016,535.12192824,56.6466996096,13.6191291669
 02/20  22:00:00,973.767184048,96.6379150572,577.831669542,0.0,44.4937663224,124.558693486,600.636085447,540.697406254,42.4850247072,17.4536544862
 02/20  23:00:00,957.464114983,96.6379150572,568.49539967,0.0,34.9616554283,124.558693486,607.168501744,561.392619665,28.3233498048,17.4525322737
 02/20  24:00:00,936.662896521,96.6379150572,525.867446074,0.0,34.9616554283,124.558693486,604.221727975,572.608622366,14.1616749024,17.4514307058
 02/21  01:00:00,876.306774391,96.6379150572,466.594157464,0.0,46.0930336215,113.312780494,597.73671051,574.621786082,5.66466996096,17.450254467
 02/21  02:00:00,835.08541303,96.6379150572,408.643055367,0.0,46.0930336215,113.312780494,609.571534158,586.457772486,5.66466996096,17.449091711
