Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 09/02  08:00:00,1178.72053194,97.3419792458,590.403092076,0.0,109.682768182,220.96816451,491.822667367,417.712934694,56.6466996096,17.4630330637
 09/02  09:00:00,1262.74967531,98.8305509988,565.147786418,0.0,131.945524568,266.955817592,449.426217047,380.640980286,42.4850247072,26.3002120539
 09/02  10:00:00,1257.64751535,99.0785518694,551.555232463,0.0,131.945524568,274.45309292,457.695199504,360.482039726,70.808374512,26.4047852664
 09/02  11:00:00,1254.8567259,99.2189174284,547.2283942,0.0,131.945524568,274.45309292,444.603207543,347.390332743,70.808374512,26.4045002874
 09/02  12:00:00,1217.37102668,99.3705350691,541.195354662,0.0,131.945524568,274.45309292,431.659441139,336.51244476,70.808374512,24.3386218667
 09/02  13:00:00,1207.73275736,99.4314331829,538.61965008,0.0,131.945524568,266.955817592,408.597068098,332.283681548,56.6466996096,19.6666869407
 09/02  14:00:00,1208.16467256,99.569554623,538.968532737,0.0,131.945524568,266.955817592,392.611660193,323.725045005,42.4850247072,26.4015904812
 09/02  15:00:00,1132.47046427,96.6897618788,543.294450921,0.0,109.682768182,212.545889182,342.932107086,259.884070212,56.6466996096,26.4013372639
 09/02  16:00:00,1140.70784833,96.6897618788,544.259737468,0.0,109.682768182,220.04316451,373.923429645,262.553474246,84.9700494144,26.3999059848
 09/02  17:00:00,1099.34519361,96.6897618788,545.28002557,0.0,109.682768182,220.04316451,369.565825969,258.312706634,84.9700494144,26.2830699211
 09/02  18:00:00,1055.64045905,96.6897618788,539.959682521,0.0,100.150657288,199.110933808,391.748341197,298.076167002,84.9700494144,8.70212478137
 09/02  19:00:00,1063.46171339,96.6897618788,542.502486733,0.0,100.150657288,191.61365848,391.595850189,317.562849771,56.6466996096,17.3863008088
 09/02  20:00:00,967.318998403,96.6897618788,554.381248178,0.0,55.6251445156,124.558693486,436.65040911,371.299438364,56.6466996096,8.70427113582
 09/02  21:00:00,983.89374747,96.6897618788,572.418451951,0.0,55.6251445156,124.558693486,444.272631926,384.40210371,42.4850247072,17.3855035089
 09/02  22:00:00,972.182537718,96.6897618788,570.884770075,0.0,46.0930336215,124.558693486,439.693693506,402.666498337,28.3233498048,8.70384536381
 09/02  23:00:00,974.822010222,96.6897618788,572.152303676,0.0,46.0930336215,124.558693486,440.789755081,409.243346275,14.1616749024,17.3847339036
 09/02  24:00:00,971.978491837,96.6897618788,582.115056109,0.0,46.0930336215,113.312780494,429.535379413,415.167273657,5.66466996096,8.70343579534
 09/03  01:00:00,967.005148081,96.6897618788,588.721704292,0.0,34.9616554283,113.312780494,444.400170865,421.348830681,5.66466996096,17.3866702232
 09/03  02:00:00,968.432876434,96.6897618788,590.118109648,0.0,34.9616554283,113.312780494,439.939547405,425.571734022,5.66466996096,8.70314342151
 09/03  03:00:00,981.478887939,96.6897618788,604.027327003,0.0,34.9616554283,113.312780494,453.851699345,430.801028682,5.66466996096,17.3860007027
 09/03  04:00:00,995.655068223,96.6897618788,608.72910542,0.0,44.4937663224,113.312780494,437.591161385,423.223718379,5.66466996096,8.7027730455
 09/03  05:00:00,990.215623201,96.6897618788,605.048244236,0.0,44.4937663224,113.312780494,449.379589471,426.514404394,14.1616749024,8.70351017464
 09/03  06:00:00,1045.02151649,96.6897618788,599.86473741,0.0,54.0258772165,176.889270242,409.98082077,364.270776544,28.3233498048,17.3866944211
 09/03  07:00:00,1049.01969299,96.6897618788,598.499851083,0.0,54.0258772165,184.38654557,396.478125163,345.289972261,42.4850247072,8.70312819453
 09/03  08:00:00,1105.79058865,96.6897618788,572.575791173,0.0,65.1572554096,220.04316451,391.295276829,317.191521288,56.6466996096,17.457055931
 09/03  09:00:00,1090.37647295,96.6897618788,564.226086295,0.0,65.1572554096,212.545889182,372.179755968,303.419123886,42.4850247072,26.2756073739
 09/03  10:00:00,1084.45825242,96.6897618788,550.445321885,0.0,65.1572554096,220.04316451,386.983106401,289.792167498,70.808374512,26.3825643909
 09/03  11:00:00,1075.6321689,96.6897618788,539.894640197,0.0,65.1572554096,220.04316451,378.826937002,282.445604198,70.808374512,25.5729582923
 09/03  12:00:00,1072.33634693,96.6897618788,537.388301172,0.0,65.1572554096,220.04316451,366.095621078,276.886896311,70.808374512,18.4003502544
 09/03  13:00:00,1059.91623689,96.6897618788,532.132560303,0.0,65.1572554096,212.545889182,353.839099917,270.811545637,56.6466996096,26.3808546704
 09/03  14:00:00,1057.14846183,96.6897618788,529.279709914,0.0,65.1572554096,212.545889182,331.381300976,262.51316117,42.4850247072,26.3831150985
 09/03  15:00:00,1056.42778556,96.6897618788,528.65387887,0.0,65.1572554096,212.545889182,332.502167451,249.474988989,56.6466996096,26.3804788522
 09/03  16:00:00,1030.13951104,96.6897618788,527.786664174,0.0,65.1572554096,220.04316451,355.755895569,244.4000421,84.9700494144,26.3858040543
 09/03  17:00:00,983.239972854,96.6897618788,527.629427648,0.0,54.0258772165,184.38654557,357.171221197,254.679038096,84.9700494144,17.5221336869
 09/03  18:00:00,949.244296363,96.6897618788,523.429957885,0.0,44.4937663224,163.454314868,399.473901773,297.116627625,84.9700494144,17.3872247335
 09/03  19:00:00,961.213842459,96.6897618788,530.465114955,0.0,44.4937663224,155.95703954,387.598767868,322.249881699,56.6466996096,8.70218655912
 09/03  20:00:00,942.510892359,96.6897618788,539.756738012,0.0,44.4937663224,124.558693486,442.774699953,368.741522908,56.6466996096,17.3864774358
 09/03  21:00:00,939.436133898,96.6897618788,536.739501688,0.0,44.4937663224,124.558693486,429.391223374,378.201827671,42.4850247072,8.70437099574
 09/03  22:00:00,932.070186774,96.6897618788,539.039907441,0.0,34.9616554283,124.558693486,443.824731932,398.11564777,28.3233498048,17.3857343576
 09/03  23:00:00,951.954091798,96.6897618788,559.453409367,0.0,34.9616554283,124.558693486,431.726525211,408.860874295,14.1616749024,8.70397601415
 09/03  24:00:00,959.348750386,96.6897618788,581.166061266,0.0,34.9616554283,113.312780494,441.659654386,418.608554057,5.66466996096,17.3864303687
 09/04  01:00:00,964.847177465,96.6897618788,587.982351844,0.0,34.9616554283,113.312780494,437.819982782,423.45164133,5.66466996096,8.7036714909
 09/04  02:00:00,960.145456626,96.6897618788,583.144120498,0.0,34.9616554283,113.312780494,449.554331204,426.502576717,5.66466996096,17.3870845257
 09/04  03:00:00,970.038209696,96.6897618788,581.270947824,0.0,34.9616554283,113.312780494,443.623031494,429.255016647,5.66466996096,8.70334488565
 09/04  04:00:00,994.186267178,96.6897618788,577.047754068,0.0,44.4937663224,113.312780494,443.787341311,420.736258954,5.66466996096,17.3864123961
 09/04  05:00:00,1014.33905243,96.6897618788,573.059845186,0.0,44.4937663224,113.312780494,445.62973596,422.76506905,14.1616749024,8.70299200794
 09/04  06:00:00,1085.69586678,96.6897618788,574.045546088,0.0,54.0258772165,176.889270242,398.515570638,361.488479374,28.3233498048,8.70374146011
 09/04  07:00:00,1076.61214048,96.6897618788,569.18631652,0.0,54.0258772165,184.38654557,408.48682254,348.614629589,42.4850247072,17.3871682431
 09/04  08:00:00,1121.99199518,96.6897618788,550.114483553,0.0,65.1572554096,220.04316451,395.414770927,321.310213644,56.6466996096,17.4578576736
 09/04  09:00:00,1096.62897197,96.6897618788,540.045220933,0.0,65.1572554096,212.545889182,366.265400962,306.256832863,42.4850247072,17.5235433918
 09/04  10:00:00,1087.08669853,96.6897618788,534.994540235,0.0,65.1572554096,220.04316451,389.401983013,292.20861353,70.808374512,26.3849949716
