Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/19  12:00:00,118.098513674,24.3481684323,12.980450988,11.0436541973,4.12243109448,41.7362269337,99.6959100488,94.7230260191,4.9528840297,0.02
 02/19  13:00:00,102.111316484,19.4785347458,11.2260715785,7.62213654609,4.12243109448,41.7362269337,80.3934643081,75.4205802785,4.9528840297,0.02
 02/19  14:00:00,113.916550554,24.3481684323,15.2493630342,7.91520925624,4.12243109448,41.7362269337,98.5603902527,93.587506223,4.9528840297,0.02
 02/19  15:00:00,98.1181267842,19.4785347458,12.7545570176,5.46700755889,4.12243109448,41.7362269337,79.6302878744,74.6574038447,4.9528840297,0.02
 02/19  16:00:00,108.727060474,23.9143686416,16.1600977511,4.59411643042,4.12243109448,41.7362269337,98.3356871402,93.3628031105,4.9528840297,0.02
 02/19  17:00:00,77.9271858988,18.6109351644,12.4631539375,2.43326003839,4.12243109448,24.8785346261,80.5832533177,75.610369288,4.9528840297,0.02
 02/19  18:00:00,89.7691584738,23.4805688509,13.7872089217,4.87560269995,2.06121554724,15.9888894789,105.399417084,102.407686666,2.97173041782,0.02
 02/19  19:00:00,87.3027186513,19.9123345365,9.44238439804,10.2718049452,2.06121554724,15.9888894789,87.7483879276,84.7566575098,2.97173041782,0.02
 02/19  20:00:00,95.9330607504,23.9143686416,10.9571306664,9.83176239531,2.06121554724,15.9888894789,110.630930365,107.639199947,2.97173041782,0.02
 02/19  21:00:00,89.0551187604,19.9123345365,8.34562155056,14.1026721809,2.06121554724,15.9888894789,98.5046709813,86.932087942,2.97173041782,8.60085262154
 02/19  22:00:00,96.4839365603,23.9143686416,10.4499936787,12.5738078377,2.06121554724,15.9888894789,112.101492961,109.109762543,2.97173041782,0.02
 02/19  23:00:00,90.0434341891,19.9123345365,8.07401871697,17.2562794527,2.06121554724,15.9888894789,90.9650251847,87.9732947669,2.97173041782,0.02
 02/19  24:00:00,96.2479854313,23.9143686416,9.78280185195,14.7901827067,2.06121554724,15.9888894789,113.601161802,110.609431385,2.97173041782,0.02
 02/20  01:00:00,91.7680914991,19.9123345365,7.46012547096,19.8472732925,2.06121554724,15.9888894789,91.9866063358,88.994875918,2.97173041782,0.02
 02/20  02:00:00,97.3555519722,23.9143686416,9.10984750395,16.5686199833,2.06121554724,15.9888894789,114.773446701,111.781716283,2.97173041782,0.02
 02/20  03:00:00,92.9834696074,19.9123345365,7.166516997,21.8524740888,2.06121554724,15.9888894789,92.8424856203,89.8507552025,2.97173041782,0.02
 02/20  04:00:00,97.2151762474,23.9143686416,8.94460834289,17.9479231013,2.06121554724,15.9888894789,115.745792579,112.754062161,2.97173041782,0.02
 02/20  05:00:00,94.0757762017,19.9123345365,6.82789700043,23.5712083798,2.06121554724,15.9888894789,93.5275910797,90.5358606619,2.97173041782,0.02
 02/20  06:00:00,98.3582064718,23.9143686416,8.70843750309,19.1483925191,2.06121554724,15.9888894789,116.485953788,113.49422337,2.97173041782,0.02
 02/20  07:00:00,89.7406547488,19.9123345365,7.13672812273,24.6942395108,2.06121554724,15.9888894789,94.0425431242,91.0508127064,2.97173041782,0.02
 02/20  08:00:00,83.3032231865,23.9143686416,9.26719227759,19.5806159263,2.06121554724,15.9888894789,116.765735901,113.774005484,2.97173041782,0.02
 02/20  09:00:00,103.408643982,19.9123345365,7.9895627013,21.7120186558,4.12243109448,41.7362269337,91.8898227576,86.9169387279,4.9528840297,0.02
 02/20  10:00:00,103.30614681,23.9143686416,11.2778921817,16.2683548123,4.12243109448,41.7362269337,111.564778299,106.591894269,4.9528840297,0.02
 02/20  11:00:00,96.3961210936,19.9123345365,10.2646001328,18.7492799114,4.12243109448,41.7362269337,89.7494050297,84.776521,4.9528840297,0.02
 02/20  12:00:00,100.005129526,23.9143686416,15.3710566298,12.8817746403,4.12243109448,41.7362269337,108.317157085,103.344273055,4.9528840297,0.02
 02/20  13:00:00,94.3438751359,19.9123345365,13.5071675954,13.9815213537,4.12243109448,41.7362269337,86.8231810966,81.8502970669,4.9528840297,0.02
 02/20  14:00:00,100.101955855,23.9143686416,19.1501510678,9.4814518915,4.12243109448,41.7362269337,105.168642229,100.195758199,4.9528840297,0.02
 02/20  15:00:00,96.4056941506,19.9123345365,19.1966046273,10.5295225164,4.12243109448,41.7362269337,85.2332089089,80.2603248792,4.9528840297,0.02
 02/20  16:00:00,103.788329722,23.9143686416,25.6433861808,6.95213249641,4.12243109448,41.7362269337,102.919586932,97.9467029023,4.9528840297,0.02
 02/20  17:00:00,71.0357853648,18.6976951225,19.1452347138,3.34902805968,4.12243109448,24.8785346261,83.7176909337,78.744806904,4.9528840297,0.02
