Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/01  01:00:00,17.4637338794,2.04790960496,0.0,0.0,5.48122459637,1.0115996781,39.7372311366,39.7372311366
 01/01  02:00:00,17.0901679928,1.67434371836,0.0,0.0,5.48122459637,1.0115996781,32.3066035836,32.3066035836
 01/01  03:00:00,17.8011110959,2.38528682143,0.0,0.0,5.48122459637,1.0115996781,46.0738101631,46.0738101631
 01/01  04:00:00,17.3271210667,1.91129679227,0.0,0.0,5.48122459637,1.0115996781,36.8508461336,36.8508461336
 01/01  05:00:00,18.2478324766,2.83200820212,0.0,0.0,5.48122459637,1.0115996781,54.6445472883,54.6445472883
 01/01  06:00:00,17.7678481808,2.35202390637,0.0,0.0,5.48122459637,1.0115996781,45.2663906281,45.2663906281
 01/01  07:00:00,18.7854178096,3.36959353509,0.0,0.0,5.48122459637,1.0115996781,64.9448468046,64.9448468046
 01/01  08:00:00,17.9836315432,2.56780726869,0.0,0.0,5.48122459637,1.0115996781,49.3735807456,49.3735807456
 01/01  09:00:00,9.96116263362,3.46833835916,0.0,0.0,5.48122459637,1.0115996781,66.8032942423,66.8032942423
 01/01  10:00:00,9.04362202108,2.55079774662,0.0,0.0,5.48122459637,1.0115996781,49.0193284352,49.0193284352
 01/01  11:00:00,9.78003370502,3.28720943055,0.0,0.0,5.48122459637,1.0115996781,63.2903499493,63.2903499493
 01/01  12:00:00,8.73058611437,2.23776183991,0.0,0.0,5.48122459637,1.0115996781,43.0143807061,43.0143807061
 01/01  13:00:00,9.29201648613,2.79919221166,0.0,0.0,5.48122459637,1.0115996781,53.8689837987,53.8689837987
 01/01  14:00:00,8.31716106171,1.82433678725,0.0,0.0,5.48122459637,1.0115996781,34.8264744804,34.8264744804
 01/01  15:00:00,8.79441581746,2.30159154299,0.0,0.0,5.48122459637,1.0115996781,44.1858184009,44.1858184009
 01/01  16:00:00,8.47143749249,1.97861321803,0.0,0.0,5.48122459637,1.0115996781,37.9660692546,37.9660692546
 01/01  17:00:00,9.12170803913,2.62888376467,0.0,0.0,5.48122459637,1.0115996781,50.3831482789,50.3831482789
 01/01  18:00:00,14.4167988079,1.97530786677,0.0,0.0,5.48122459637,1.0115996781,37.886334884,37.886334884
 01/01  19:00:00,18.2683516494,2.85252737492,0.0,0.0,5.48122459637,1.0115996781,54.9010532749,54.9010532749
 01/01  20:00:00,17.6416826569,2.22585838248,0.0,0.0,5.48122459637,1.0115996781,42.7904720064,42.7904720064
 01/01  21:00:00,18.4043954592,2.98857118469,0.0,0.0,5.48122459637,1.0115996781,57.5702539725,57.5702539725
 01/01  22:00:00,17.5893230492,2.17349877473,0.0,0.0,5.48122459637,1.0115996781,41.8108185938,41.8108185938
 01/01  23:00:00,18.1785634084,2.76273913395,0.0,0.0,5.48122459637,1.0115996781,53.2573995182,53.2573995182
 01/01  24:00:00,17.2970364897,1.8812122152,0.0,0.0,5.48122459637,1.0115996781,36.2366277605,36.2366277605
 01/02  01:00:00,17.7457705789,2.32994630447,0.0,0.0,5.48122459637,1.0115996781,44.9932494045,44.9932494045
 01/02  02:00:00,17.0260154388,1.61019116433,0.0,0.0,5.48122459637,1.0115996781,31.0849858711,31.0849858711
 01/02  03:00:00,17.4904687539,2.07464447944,0.0,0.0,5.48122459637,1.0115996781,40.1129039462,40.1129039462
 01/02  04:00:00,16.9339377472,1.51811347272,0.0,0.0,5.48122459637,1.0115996781,29.3333767091,29.3333767091
 01/02  05:00:00,17.4715290553,2.05570478085,0.0,0.0,5.48122459637,1.0115996781,39.7638109484,39.7638109484
 01/02  06:00:00,16.9266077777,1.51078350319,0.0,0.0,5.48122459637,1.0115996781,29.2015223047,29.2015223047
 01/02  07:00:00,26.5181793945,11.10235512,0.0,0.0,5.48122459637,1.0115996781,49.8290993281,49.8290993281
 01/02  08:00:00,47.008251896,11.10235512,0.0,0.0,21.9248983855,5.05799839049,34.4531751195,34.4531751195
 01/02  09:00:00,57.5637247194,11.10235512,0.0,0.0,38.3685721746,8.09279742479,24.4457360533,24.4457360533
 01/02  10:00:00,69.5377735902,11.10235512,0.0,0.0,49.3310213673,9.10439710289,16.2358241733,16.2358241733
 01/02  11:00:00,69.5377735902,11.10235512,0.0,0.0,49.3310213673,9.10439710289,12.0373729958,12.0373729958
 01/02  12:00:00,69.5377735902,11.10235512,0.0,0.0,49.3310213673,9.10439710289,9.80599148145,9.80599148145
 01/02  13:00:00,63.0449493157,11.10235512,0.0,0.0,43.8497967709,8.09279742479,9.39877914314,9.39877914314
 01/02  14:00:00,69.5377735902,11.10235512,0.0,0.0,49.3310213673,9.10439710289,6.11565080793,6.11565080793
 01/02  15:00:00,69.5377735902,11.10235512,0.0,0.0,49.3310213673,9.10439710289,3.94962608183,3.94962608183
 01/02  16:00:00,69.5377735902,11.10235512,0.0,0.0,49.3310213673,9.10439710289,3.09729391207,3.09729391207
 01/02  17:00:00,69.5377735902,11.10235512,0.0,0.0,49.3310213673,9.10439710289,3.54134789187,3.54134789187
 01/02  18:00:00,26.4387391682,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/02  19:00:00,15.7982923813,0.382468106802,0.0,0.0,5.48122459637,1.0115996781,7.17655353628,7.17655353628
