Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),type_building
2004-01-02 06:00:00,477.123745741,18.4522805352,70.2613916303,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-02 07:00:00,692.706731664,28.8603116726,189.156639075,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-02 08:00:00,520.103244544,28.8603116726,0.0,0.0,149.522181205,199.362908273,RefBldgLargeOfficeNew2004
2004-01-02 09:00:00,1050.19768064,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-02 10:00:00,1014.27359811,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-02 11:00:00,966.3436736,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-02 12:00:00,966.89397417,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-02 13:00:00,916.631745272,28.9160796547,0.0,0.0,448.566543614,398.725816546,RefBldgLargeOfficeNew2004
2004-01-02 14:00:00,966.387810941,29.6165706861,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-02 15:00:00,966.461031333,29.1805956948,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-02 16:00:00,967.239409356,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-02 17:00:00,1033.75938958,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-02 18:00:00,955.220486743,28.8603116726,0.0,0.0,348.885089477,398.725816546,RefBldgLargeOfficeNew2004
2004-01-02 19:00:00,755.999070986,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-02 20:00:00,731.648428372,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-02 21:00:00,582.293074792,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-02 22:00:00,557.870852317,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-02 23:00:00,349.356879351,0.0,0.0,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
,321.715714741,1.17345761583,1.58892081629,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 01:00:00,473.156361935,17.3576205415,124.976845294,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 02:00:00,526.560074103,20.816932465,168.500255426,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 03:00:00,473.522475892,17.3576205415,129.891784956,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 04:00:00,516.035408235,20.816932465,159.622120112,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 05:00:00,481.065638824,17.3576205415,125.58694062,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 06:00:00,590.639737036,21.9312918642,164.825749349,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 07:00:00,695.73855458,28.8603116726,205.180449099,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 08:00:00,523.248278798,28.8603116726,0.0,0.0,149.522181205,199.362908273,RefBldgLargeOfficeNew2004
2004-01-03 09:00:00,1053.71169487,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-03 10:00:00,1016.85589715,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-03 11:00:00,967.915513979,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-03 12:00:00,968.210535168,29.1980268305,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-03 13:00:00,919.118812748,29.9872408739,0.0,0.0,448.566543614,398.725816546,RefBldgLargeOfficeNew2004
2004-01-03 14:00:00,968.686464245,30.5842106585,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-03 15:00:00,968.495012048,29.9178536667,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-03 16:00:00,967.815119255,28.9421120863,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-03 17:00:00,1033.74261621,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-03 18:00:00,955.153935432,28.8603116726,0.0,0.0,348.885089477,398.725816546,RefBldgLargeOfficeNew2004
2004-01-03 19:00:00,755.969209786,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-03 20:00:00,731.571390886,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-03 21:00:00,582.193338621,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-03 22:00:00,557.796156279,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-03 23:00:00,349.555383104,0.195576269305,0.0,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
,330.173408554,1.95576269305,1.21195961069,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 01:00:00,522.812070204,20.816932465,168.203334581,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 02:00:00,479.418697774,17.3576205415,136.786890907,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 03:00:00,526.951546288,21.3369668513,170.983707458,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 04:00:00,481.061647453,18.8434330738,136.786966066,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 05:00:00,540.510565113,22.6741981304,170.983707583,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 06:00:00,542.410544315,18.8434330738,136.786966066,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 07:00:00,692.841932369,28.8603116726,205.180449099,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 08:00:00,523.450461759,28.8603116726,0.0,0.0,149.522181205,199.362908273,RefBldgLargeOfficeNew2004
2004-01-04 09:00:00,1053.87637127,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-04 10:00:00,1016.99376915,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-04 11:00:00,968.023052785,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-04 12:00:00,968.065021854,28.9773640492,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-04 13:00:00,918.866738293,29.6212722289,0.0,0.0,448.566543614,398.725816546,RefBldgLargeOfficeNew2004
2004-01-04 14:00:00,969.277571573,30.2917437051,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-04 15:00:00,968.640363563,29.7070837832,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-04 16:00:00,967.800123716,28.8780434964,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-04 17:00:00,1033.80233506,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-04 18:00:00,955.217257788,28.8603116726,0.0,0.0,348.885089477,398.725816546,RefBldgLargeOfficeNew2004
2004-01-04 19:00:00,756.061806303,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-04 20:00:00,731.710236575,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-04 21:00:00,582.355435284,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-04 22:00:00,557.974928936,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-04 23:00:00,361.815230286,0.977881346526,0.291417039749,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
,394.852939803,9.26553907867,67.9345697969,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 01:00:00,478.938743318,17.3576205415,136.765353369,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 02:00:00,537.403188567,21.9312918642,174.973517784,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 03:00:00,501.227561521,18.8434330738,144.35905596,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 04:00:00,536.994411841,22.6741981304,174.622909055,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 05:00:00,512.732233449,18.8434330738,144.041681049,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 06:00:00,598.070200046,22.6741981304,174.461840901,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 07:00:00,691.891487165,28.8603116726,205.177760974,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 08:00:00,523.674676796,28.8603116726,0.0,0.0,149.522181205,199.362908273,RefBldgLargeOfficeNew2004
2004-01-05 09:00:00,1054.04757311,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-05 10:00:00,1017.17500061,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-05 11:00:00,968.005725352,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-05 12:00:00,967.89602417,28.8688927917,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-05 13:00:00,918.025906497,28.8603116726,0.0,0.0,448.566543614,398.725816546,RefBldgLargeOfficeNew2004
2004-01-05 14:00:00,967.435599155,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-05 15:00:00,966.024450198,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-05 16:00:00,965.38452503,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-05 17:00:00,1030.88968809,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-05 18:00:00,951.753423869,28.8603116726,0.0,0.0,348.885089477,398.725816546,RefBldgLargeOfficeNew2004
2004-01-05 19:00:00,752.286052453,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-05 20:00:00,727.645674086,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-05 21:00:00,578.10037186,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-05 22:00:00,553.685734232,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-05 23:00:00,349.356884428,0.0,0.0,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
,299.992125231,0.0,0.0,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 01:00:00,303.013354421,0.782305077221,1.17328091563,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 02:00:00,318.525639598,1.56461015444,2.96778134678,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 03:00:00,325.604455243,1.95576269305,3.12364154714,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 04:00:00,318.066405801,1.56461015444,2.52519273414,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 05:00:00,336.709104369,1.95576269305,2.0482129838,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 06:00:00,376.98730491,1.56461015444,1.52868445395,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 07:00:00,704.621416777,28.8603116726,205.131469891,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 08:00:00,518.388358677,28.8603116726,0.0,0.0,149.522181205,199.362908273,RefBldgLargeOfficeNew2004
2004-01-06 09:00:00,1048.90256714,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-06 10:00:00,1012.01846009,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-06 11:00:00,963.029990495,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-06 12:00:00,962.961756346,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-06 13:00:00,913.113015684,28.8603116726,0.0,0.0,448.566543614,398.725816546,RefBldgLargeOfficeNew2004
2004-01-06 14:00:00,1109.8499458,28.8603116726,78.2646168212,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-06 15:00:00,1070.80493889,28.8603116726,38.7818921058,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-06 16:00:00,1058.17363975,28.8603116726,32.1783653478,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-06 17:00:00,1088.68794913,28.8603116726,13.7691534502,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-06 18:00:00,950.294485588,28.8603116726,0.0,0.0,348.885089477,398.725816546,RefBldgLargeOfficeNew2004
2004-01-06 19:00:00,751.0188741,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-06 20:00:00,726.911793334,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-06 21:00:00,578.009544353,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-06 22:00:00,554.037515043,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-06 23:00:00,349.356885835,0.0,0.0,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
,299.992126524,0.0,0.0,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-07 01:00:00,272.969376526,1.95576269305,0.280555541484,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 02:00:00,266.002123397,1.56461015444,0.29606565536,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 03:00:00,267.210238047,1.95576269305,0.182317104322,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 04:00:00,281.71702626,4.64498172413,12.7670265833,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 05:00:00,486.803754456,21.2080850036,166.547229507,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 06:00:00,468.127117238,16.9664680029,136.786919413,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 07:00:00,696.223780713,28.8603116726,205.180546628,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-07 08:00:00,423.344383923,28.8603116726,0.0,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-07 09:00:00,655.174051291,28.8603116726,0.0,0.0,249.203635341,249.203635341,RefBldgLargeOfficeNew2004
2004-01-07 10:00:00,618.418115677,28.8603116726,0.0,0.0,249.203635341,249.203635341,RefBldgLargeOfficeNew2004
2004-01-07 11:00:00,569.549301173,28.8603116726,0.0,0.0,249.203635341,249.203635341,RefBldgLargeOfficeNew2004
2004-01-07 12:00:00,569.554183316,28.8603116726,0.0,0.0,249.203635341,249.203635341,RefBldgLargeOfficeNew2004
2004-01-07 13:00:00,569.462729989,28.8603116726,0.0,0.0,249.203635341,249.203635341,RefBldgLargeOfficeNew2004
2004-01-07 14:00:00,569.468920666,28.8603116726,0.0,0.0,249.203635341,249.203635341,RefBldgLargeOfficeNew2004
2004-01-07 15:00:00,320.435020996,28.8603116726,0.0,0.0,74.7610906023,174.442544739,RefBldgLargeOfficeNew2004
2004-01-07 16:00:00,320.336230011,28.8603116726,0.0,0.0,74.7610906023,174.442544739,RefBldgLargeOfficeNew2004
2004-01-07 17:00:00,386.357013113,28.8603116726,0.0,0.0,74.7610906023,174.442544739,RefBldgLargeOfficeNew2004
2004-01-07 18:00:00,382.583182999,28.8603116726,0.0,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 19:00:00,363.533206835,0.977881346526,1.03429808864,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 20:00:00,341.15081838,1.56461015444,0.407999435365,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 21:00:00,515.868439332,17.3576205415,136.631173215,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 22:00:00,540.292759621,20.816932465,170.983421168,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-07 23:00:00,468.281962157,17.3576205415,136.78696597,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
,491.524296479,20.816932465,170.983707582,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 01:00:00,431.943480581,17.3576205415,136.786966066,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 02:00:00,479.362039916,20.816932465,170.983707583,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 03:00:00,431.796265307,17.3576205415,136.786966066,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 04:00:00,480.569222524,21.8570012376,170.983707583,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 05:00:00,455.511266804,18.4719799407,140.402180781,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 06:00:00,527.938293341,22.6741981304,174.537761205,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 07:00:00,538.902688833,18.8434330738,143.788197677,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 08:00:00,567.168800241,22.6741981304,174.439025392,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 09:00:00,500.81735758,17.7290736746,140.212230006,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 10:00:00,500.814097989,20.816932465,170.046537053,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 11:00:00,404.934896987,17.3576205415,136.247215858,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 12:00:00,452.897104154,20.816932465,170.703054702,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 13:00:00,403.721479472,17.3576205415,134.861606588,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 14:00:00,445.702711228,20.816932465,163.425097598,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 15:00:00,398.035653547,17.3576205415,129.478379921,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 16:00:00,454.227200615,21.8570012376,165.752965196,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 17:00:00,476.925814186,18.3976893141,134.757498345,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 18:00:00,597.328575909,22.6741981304,170.909572352,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 19:00:00,553.653373919,18.8434330738,134.878542265,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 20:00:00,566.95898061,22.6741981304,166.034256814,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 21:00:00,524.04236092,18.8434330738,130.562844717,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 22:00:00,536.199696591,22.6741981304,160.599875918,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-08 23:00:00,470.881292224,18.8434330738,126.519030879,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
,481.79005706,22.6741981304,155.618523424,0.0,24.9203635341,149.522181205,RefBldgLargeOfficeNew2004
2004-01-09 01:00:00,479.530655448,18.8434330738,122.752345344,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-09 02:00:00,514.812527107,22.6741981304,151.8864158,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-09 03:00:00,475.215409608,18.8434330738,119.271063936,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-09 04:00:00,508.763567592,22.6741981304,147.090109542,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-09 05:00:00,481.840985004,18.8434330738,114.911955484,0.0,24.9203635341,199.362908273,RefBldgLargeOfficeNew2004
2004-01-09 06:00:00,564.023439335,22.6741981304,141.989540819,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-09 07:00:00,690.906849305,28.8603116726,203.155030302,0.0,49.8407270682,199.362908273,RefBldgLargeOfficeNew2004
2004-01-09 08:00:00,524.30710162,28.8603116726,0.0,0.0,149.522181205,199.362908273,RefBldgLargeOfficeNew2004
2004-01-09 09:00:00,1054.31732992,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-09 10:00:00,1017.32730984,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-09 11:00:00,968.29836533,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-09 12:00:00,968.198794669,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-09 13:00:00,918.358335497,28.8603116726,0.0,0.0,448.566543614,398.725816546,RefBldgLargeOfficeNew2004
2004-01-09 14:00:00,968.165843408,29.0023699858,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-09 15:00:00,967.984991707,28.9033744968,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-09 16:00:00,967.917314209,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-09 17:00:00,1025.37847514,28.8603116726,0.0,0.0,448.566543614,448.566543614,RefBldgLargeOfficeNew2004
2004-01-09 18:00:00,955.414946235,28.8603116726,0.0,0.0,348.885089477,398.725816546,RefBldgLargeOfficeNew2004
2004-01-09 19:00:00,756.235566333,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-09 20:00:00,731.810216644,28.8603116726,0.0,0.0,249.203635341,299.044362409,RefBldgLargeOfficeNew2004
2004-01-09 21:00:00,582.416712494,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
2004-01-09 22:00:00,557.988164838,28.8603116726,0.0,0.0,149.522181205,249.203635341,RefBldgLargeOfficeNew2004
