Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),type_building
2004-01-02 18:00:00,1154.57202293,97.1286091606,167.076918747,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-02 19:00:00,879.49520935,96.6379150572,155.937203421,0.0,166.938926447,199.110933808,RefBldgHospitalNew2004
2004-01-02 20:00:00,868.138726983,96.6379150572,149.997329115,0.0,166.938926447,191.61365848,RefBldgHospitalNew2004
2004-01-02 21:00:00,719.809548986,96.6379150572,134.182167682,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-02 22:00:00,673.249554481,96.6379150572,125.667895227,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-02 23:00:00,606.494423785,96.6379150572,124.145552405,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
,599.661527965,96.6379150572,114.421428176,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
2004-01-03 01:00:00,589.640785308,96.6379150572,115.88707397,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-03 02:00:00,594.264970915,96.6379150572,122.509935744,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-03 03:00:00,593.686990617,96.6379150572,123.487565131,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-03 04:00:00,593.538124839,96.6379150572,123.098259597,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-03 05:00:00,684.818283646,96.6379150572,124.014675543,0.0,100.150657288,148.969399434,RefBldgHospitalNew2004
2004-01-03 06:00:00,708.766023398,96.6379150572,145.732899436,0.0,100.150657288,149.894399434,RefBldgHospitalNew2004
2004-01-03 07:00:00,916.141016017,96.822278863,125.740533979,0.0,176.471037341,302.612436532,RefBldgHospitalNew2004
2004-01-03 08:00:00,1014.64245052,97.1218715113,112.838034725,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-03 09:00:00,1049.96522841,97.2490286288,109.190127158,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-03 10:00:00,1091.7206916,97.3464507227,115.931151046,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-03 11:00:00,1108.05313455,97.4309995815,124.335151778,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-03 12:00:00,1111.56258364,97.5247869384,126.51300962,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-03 13:00:00,1072.81437707,97.7592816702,127.423383317,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-03 14:00:00,1108.13405418,98.0341879055,127.913265773,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-03 15:00:00,1108.41115184,98.342450579,127.990224743,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-03 16:00:00,1108.5327338,98.5235405335,128.046470836,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-03 17:00:00,1125.10577751,98.6180503274,128.037693785,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-03 18:00:00,1125.97676275,98.8954128734,120.150944728,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-03 19:00:00,830.307380311,96.6379150572,94.0193825602,0.0,166.938926447,199.110933808,RefBldgHospitalNew2004
2004-01-03 20:00:00,815.308174101,96.6379150572,85.7640252737,0.0,166.938926447,191.61365848,RefBldgHospitalNew2004
2004-01-03 21:00:00,680.219023408,96.6379150572,83.7194261673,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-03 22:00:00,634.303055866,96.6379150572,75.0776427175,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-03 23:00:00,556.75370547,96.6379150572,61.2023613621,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
,554.672046636,96.6379150572,54.9437279251,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
2004-01-04 01:00:00,529.770815741,96.6379150572,41.4145293559,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-04 02:00:00,520.844289857,96.6379150572,32.5736506974,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-04 03:00:00,514.660453608,96.6379150572,25.1982588658,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-04 04:00:00,504.105215425,96.6379150572,13.8440098562,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-04 05:00:00,589.315860502,96.6379150572,9.57602388259,0.0,100.150657288,148.969399434,RefBldgHospitalNew2004
2004-01-04 06:00:00,613.828448251,96.7861628617,31.0602399403,0.0,100.150657288,149.894399434,RefBldgHospitalNew2004
2004-01-04 07:00:00,835.340302284,97.4773034484,25.3025408332,0.0,176.471037341,302.612436532,RefBldgHospitalNew2004
2004-01-04 08:00:00,941.514492179,97.8665914535,19.9101993568,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-04 09:00:00,977.945029831,98.2152765369,19.1569431017,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-04 10:00:00,1015.18373329,98.4619999712,23.1660514071,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-04 11:00:00,1029.3531077,98.7873237861,30.8081924112,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-04 12:00:00,1041.07503787,99.3748715177,41.1080725145,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-04 13:00:00,1010.1424307,99.9163731885,53.0185415191,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-04 14:00:00,1052.28284754,100.373815495,62.2470615605,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-04 15:00:00,1056.08179207,100.704373242,65.766658283,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-04 16:00:00,1057.83868685,100.844613147,67.313060089,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-04 17:00:00,1063.39582254,100.879195537,62.3804399407,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-04 18:00:00,1070.39774293,101.033464274,57.5087717698,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-04 19:00:00,785.588903788,96.6379150572,39.8714049505,0.0,166.938926447,199.110933808,RefBldgHospitalNew2004
2004-01-04 20:00:00,766.760701222,96.6379150572,27.1905441712,0.0,166.938926447,191.61365848,RefBldgHospitalNew2004
2004-01-04 21:00:00,622.398948971,96.6379150572,16.7649359177,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-04 22:00:00,554.60169958,96.6379150572,4.6167995568,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-04 23:00:00,499.336412422,96.6379150572,5.99450289493,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
,489.092209174,96.6379150572,3.12064224814,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
2004-01-05 01:00:00,457.129937949,96.6379150572,0.0,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-05 02:00:00,458.355432154,96.6379150572,0.0,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-05 03:00:00,458.799342195,96.6379150572,0.0,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-05 04:00:00,459.712022521,96.6379150572,0.0,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-05 05:00:00,548.847099466,96.6379150572,0.0,0.0,100.150657288,148.969399434,RefBldgHospitalNew2004
2004-01-05 06:00:00,550.757559804,97.0516963153,0.0,0.0,100.150657288,149.894399434,RefBldgHospitalNew2004
2004-01-05 07:00:00,776.695563519,97.7177163159,0.0,0.0,176.471037341,302.612436532,RefBldgHospitalNew2004
2004-01-05 08:00:00,888.237218648,98.4753013065,0.0,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-05 09:00:00,922.43584858,98.9555553654,0.0,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-05 10:00:00,1015.82611158,99.2854661398,29.0852039585,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-05 11:00:00,1035.72331512,99.7618539363,45.3054833898,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-05 12:00:00,1061.55786956,100.404649819,71.7247750791,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-05 13:00:00,1045.44311927,100.752805312,102.504955692,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-05 14:00:00,1100.16936151,100.803990183,127.57994781,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-05 15:00:00,1126.37990676,101.320685864,154.189584865,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-05 16:00:00,1148.16415652,101.593333447,176.498923117,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-05 17:00:00,1175.15464363,101.674301711,197.943437017,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-05 18:00:00,1211.48222619,101.815288261,227.255363284,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-05 19:00:00,926.356059537,96.6379150572,213.294377983,0.0,166.938926447,199.110933808,RefBldgHospitalNew2004
2004-01-05 20:00:00,920.817988023,96.6379150572,213.848199037,0.0,166.938926447,191.61365848,RefBldgHospitalNew2004
2004-01-05 21:00:00,794.39411474,96.6379150572,220.579716787,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-05 22:00:00,753.155437591,96.6379150572,221.8481022,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-05 23:00:00,697.949635724,96.6379150572,233.207127352,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
,708.658927382,96.6379150572,245.82006124,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
2004-01-06 01:00:00,695.660600507,96.6379150572,247.765289411,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-06 02:00:00,710.407577843,96.6379150572,260.960676856,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-06 03:00:00,736.844342128,96.6379150572,288.304581456,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-06 04:00:00,738.129860658,96.6379150572,291.941413075,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-06 05:00:00,816.925055132,96.6379150572,281.35912044,0.0,100.150657288,148.969399434,RefBldgHospitalNew2004
2004-01-06 06:00:00,831.038050408,97.1399888596,293.797140624,0.0,100.150657288,149.894399434,RefBldgHospitalNew2004
2004-01-06 07:00:00,1043.31060475,97.9822861534,280.5770254,0.0,176.471037341,302.612436532,RefBldgHospitalNew2004
2004-01-06 08:00:00,1192.60284037,99.0677615028,319.101542223,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-06 09:00:00,1309.69682951,99.6098361901,398.124181474,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-06 10:00:00,1392.2318114,100.353168815,445.313655043,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-06 11:00:00,1437.19582009,100.846356226,480.167421121,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-06 12:00:00,1450.26998436,100.943761886,497.173178107,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-06 13:00:00,1412.78353636,101.265638291,504.757624821,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-06 14:00:00,1449.10797717,101.618021845,511.704145546,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-06 15:00:00,1455.78842912,101.954580377,520.671896589,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-06 16:00:00,1462.52023989,102.187521419,522.251051374,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-06 17:00:00,1470.89610479,102.324123157,517.640017302,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-06 18:00:00,1488.20582931,102.423091252,507.354777833,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-06 19:00:00,1174.01779078,96.6379150572,451.031215794,0.0,166.938926447,199.110933808,RefBldgHospitalNew2004
2004-01-06 20:00:00,1047.95530648,96.6379150572,340.362923972,0.0,166.938926447,191.61365848,RefBldgHospitalNew2004
2004-01-06 21:00:00,808.063681633,96.6379150572,237.030388007,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-06 22:00:00,731.87985821,96.6379150572,200.773432568,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-06 23:00:00,655.640231443,96.6379150572,186.857198928,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
,648.705069981,96.6379150572,174.684555471,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
2004-01-07 01:00:00,630.806664763,96.6379150572,165.730803519,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-07 02:00:00,626.773064737,96.6379150572,155.379178612,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-07 03:00:00,617.953840024,96.6379150572,138.251823307,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-07 04:00:00,601.922583551,96.6379150572,119.86729977,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-07 05:00:00,597.21727694,96.6379150572,109.847905785,0.0,55.6251445156,113.312780494,RefBldgHospitalNew2004
2004-01-07 06:00:00,585.884925167,96.6379150572,98.2245210168,0.0,55.6251445156,113.312780494,RefBldgHospitalNew2004
2004-01-07 07:00:00,639.33201455,96.6379150572,80.1682048873,0.0,65.1572554096,176.889270242,RefBldgHospitalNew2004
2004-01-07 08:00:00,753.042883177,96.9629236063,83.1754465768,0.0,109.682768182,220.96816451,RefBldgHospitalNew2004
2004-01-07 09:00:00,738.339888286,96.9577795573,62.9102062633,0.0,109.682768182,220.96816451,RefBldgHospitalNew2004
2004-01-07 10:00:00,834.778748829,97.3407238159,51.9366062672,0.0,131.945524568,266.955817592,RefBldgHospitalNew2004
2004-01-07 11:00:00,841.951206966,97.3711872158,51.5542681603,0.0,131.945524568,274.45309292,RefBldgHospitalNew2004
2004-01-07 12:00:00,849.679753236,97.3850185639,57.7938321942,0.0,131.945524568,274.45309292,RefBldgHospitalNew2004
2004-01-07 13:00:00,823.340535799,97.3939731742,63.5347721979,0.0,131.945524568,274.45309292,RefBldgHospitalNew2004
2004-01-07 14:00:00,815.763468899,97.4008687888,65.3691787718,0.0,131.945524568,266.955817592,RefBldgHospitalNew2004
2004-01-07 15:00:00,815.346210701,97.4063013202,66.05332354,0.0,131.945524568,266.955817592,RefBldgHospitalNew2004
2004-01-07 16:00:00,725.701664913,96.6379150572,56.2622938695,0.0,109.682768182,212.545889182,RefBldgHospitalNew2004
2004-01-07 17:00:00,737.925765579,96.6379150572,57.8786144183,0.0,109.682768182,220.04316451,RefBldgHospitalNew2004
2004-01-07 18:00:00,709.330355134,96.6379150572,60.7085069062,0.0,109.682768182,220.04316451,RefBldgHospitalNew2004
2004-01-07 19:00:00,672.355768718,96.6379150572,62.242223444,0.0,100.150657288,199.110933808,RefBldgHospitalNew2004
2004-01-07 20:00:00,672.885060946,96.6379150572,70.8552492442,0.0,100.150657288,191.61365848,RefBldgHospitalNew2004
2004-01-07 21:00:00,566.110229402,96.6379150572,78.1861461555,0.0,55.6251445156,124.558693486,RefBldgHospitalNew2004
2004-01-07 22:00:00,566.508314257,96.6379150572,80.2966657675,0.0,55.6251445156,124.558693486,RefBldgHospitalNew2004
2004-01-07 23:00:00,560.252890415,96.6379150572,81.647020772,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
,568.30315187,96.6379150572,91.0582155762,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
2004-01-08 01:00:00,551.242289756,96.6379150572,99.3056891297,0.0,34.9616554283,113.312780494,RefBldgHospitalNew2004
2004-01-08 02:00:00,553.641961632,96.6379150572,101.503816092,0.0,34.9616554283,113.312780494,RefBldgHospitalNew2004
2004-01-08 03:00:00,555.063543201,96.6379150572,102.475409235,0.0,34.9616554283,113.312780494,RefBldgHospitalNew2004
2004-01-08 04:00:00,558.350114701,96.6379150572,103.119514486,0.0,34.9616554283,113.312780494,RefBldgHospitalNew2004
2004-01-08 05:00:00,565.616666481,96.6379150572,103.2848662,0.0,44.4937663224,113.312780494,RefBldgHospitalNew2004
2004-01-08 06:00:00,564.568731706,96.6379150572,103.402813651,0.0,44.4937663224,113.312780494,RefBldgHospitalNew2004
2004-01-08 07:00:00,635.303860557,96.6379150572,103.407729983,0.0,54.0258772165,176.889270242,RefBldgHospitalNew2004
2004-01-08 08:00:00,637.848399417,96.6379150572,112.485230874,0.0,54.0258772165,184.38654557,RefBldgHospitalNew2004
2004-01-08 09:00:00,720.241511661,96.6379150572,120.669337816,0.0,65.1572554096,220.04316451,RefBldgHospitalNew2004
2004-01-08 10:00:00,721.545992679,96.6379150572,131.850486499,0.0,65.1572554096,212.545889182,RefBldgHospitalNew2004
2004-01-08 11:00:00,736.120186408,96.6379150572,140.330662719,0.0,65.1572554096,220.04316451,RefBldgHospitalNew2004
2004-01-08 12:00:00,739.330141627,96.6379150572,142.124891437,0.0,65.1572554096,220.04316451,RefBldgHospitalNew2004
2004-01-08 13:00:00,748.862719473,96.6379150572,152.389088127,0.0,65.1572554096,220.04316451,RefBldgHospitalNew2004
2004-01-08 14:00:00,747.130737576,96.6379150572,160.662781643,0.0,65.1572554096,212.545889182,RefBldgHospitalNew2004
2004-01-08 15:00:00,749.990749616,96.6379150572,162.17081293,0.0,65.1572554096,212.545889182,RefBldgHospitalNew2004
2004-01-08 16:00:00,752.753901925,96.6379150572,162.978942846,0.0,65.1572554096,212.545889182,RefBldgHospitalNew2004
2004-01-08 17:00:00,720.994483678,96.6379150572,153.428021968,0.0,65.1572554096,220.04316451,RefBldgHospitalNew2004
2004-01-08 18:00:00,669.902058787,96.6379150572,135.558769989,0.0,54.0258772165,184.38654557,RefBldgHospitalNew2004
2004-01-08 19:00:00,636.854789239,96.6379150572,126.546689967,0.0,44.4937663224,163.454314868,RefBldgHospitalNew2004
2004-01-08 20:00:00,629.474862565,96.6379150572,124.750848291,0.0,44.4937663224,155.95703954,RefBldgHospitalNew2004
2004-01-08 21:00:00,589.723595631,96.6379150572,114.412161803,0.0,44.4937663224,124.558693486,RefBldgHospitalNew2004
2004-01-08 22:00:00,593.144888243,96.6379150572,116.386865897,0.0,44.4937663224,124.558693486,RefBldgHospitalNew2004
2004-01-08 23:00:00,592.431538293,96.6379150572,122.93268919,0.0,34.9616554283,124.558693486,RefBldgHospitalNew2004
,583.914011426,96.6379150572,114.077066357,0.0,34.9616554283,124.558693486,RefBldgHospitalNew2004
2004-01-09 01:00:00,574.391464857,96.6379150572,106.517980278,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-09 02:00:00,565.691404879,96.6379150572,95.6729848772,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-09 03:00:00,561.071083991,96.6379150572,87.7404056552,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-09 04:00:00,546.529567275,96.6379150572,67.986519899,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-09 05:00:00,618.39962333,96.6379150572,49.5347665412,0.0,100.150657288,148.969399434,RefBldgHospitalNew2004
2004-01-09 06:00:00,638.439836219,96.6379150572,65.4454945766,0.0,100.150657288,149.894399434,RefBldgHospitalNew2004
2004-01-09 07:00:00,847.9041087,96.9217193215,45.676417326,0.0,176.471037341,302.612436532,RefBldgHospitalNew2004
2004-01-09 08:00:00,948.686131556,97.21879758,33.9302536279,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-09 09:00:00,983.843093925,97.3427032318,32.0949695451,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-09 10:00:00,1021.03976244,97.4364150716,36.1840427584,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-09 11:00:00,1032.23271753,97.5170300358,39.9731262305,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-09 12:00:00,1038.99297276,97.5894131578,45.3006282769,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-09 13:00:00,1006.75590503,97.6554330118,54.837714818,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-09 14:00:00,1053.18427099,97.7161521799,69.4601208873,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-09 15:00:00,1058.32261198,97.7848699893,73.9182424523,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-09 16:00:00,1049.91250262,97.9684048345,64.329106381,0.0,243.2593065,302.612436532,RefBldgHospitalNew2004
2004-01-09 17:00:00,1056.22165577,98.1670677605,58.3883968698,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-09 18:00:00,1062.18831478,98.3580339362,52.5596894837,0.0,243.2593065,310.10971186,RefBldgHospitalNew2004
2004-01-09 19:00:00,781.085572223,96.6379150572,37.7412211731,0.0,166.938926447,199.110933808,RefBldgHospitalNew2004
2004-01-09 20:00:00,771.862786653,96.6379150572,35.4333117856,0.0,166.938926447,191.61365848,RefBldgHospitalNew2004
2004-01-09 21:00:00,637.702583005,96.6379150572,34.3096625412,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-09 22:00:00,600.047748469,96.6379150572,34.3207953818,0.0,100.150657288,124.558693486,RefBldgHospitalNew2004
2004-01-09 23:00:00,544.384341669,96.6379150572,42.1203726576,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
,551.5360877,96.6379150572,49.1196653446,0.0,46.0930336215,124.558693486,RefBldgHospitalNew2004
2004-01-10 01:00:00,541.707186789,96.6379150572,52.894967784,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-10 02:00:00,542.55023989,96.6379150572,52.9886811817,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-10 03:00:00,536.205182535,96.6379150572,47.0041070883,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
2004-01-10 04:00:00,531.1839523,96.6379150572,41.7857975756,0.0,46.0930336215,113.312780494,RefBldgHospitalNew2004
