Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly)
2004-07-24 05:00:00,980.6063702276,97.45033603162,495.26453990420003,0.0,100.150657288,149.894399434
2004-07-24 06:00:00,1194.206032906,101.50761634756,487.36035567320005,0.0,176.471037341,302.612436532
2004-07-24 07:00:00,1315.816585344,104.948977584,482.206206184,0.0,243.2593065,310.10971186
2004-07-24 08:00:00,1362.056734084,107.24248983940001,483.3441327248,0.0,243.2593065,310.10971186
2004-07-24 09:00:00,1402.256306466,111.501876329,484.46949177959993,0.0,243.2593065,302.612436532
2004-07-24 10:00:00,1414.944727912,117.99173987700001,483.0879364326,0.0,243.2593065,310.10971186
2004-07-24 11:00:00,1421.5050707300002,124.31006994039998,482.31813433220003,0.0,243.2593065,310.10971186
2004-07-24 12:00:00,1383.900777914,128.9230830558,481.8595820152,0.0,243.2593065,310.10971186
2004-07-24 13:00:00,1419.298628814,132.8826551916,480.055866936,0.0,243.2593065,302.612436532
2004-07-24 14:00:00,1420.4678165199998,136.812094256,477.500198462,0.0,243.2593065,302.612436532
2004-07-24 15:00:00,1424.7229508799999,142.6518171408,476.09062196639997,0.0,243.2593065,302.612436532
2004-07-24 16:00:00,1434.5069238239998,144.8920771032,476.88417791600006,0.0,243.2593065,310.10971186
2004-07-24 17:00:00,1435.04226296,145.9538204602,476.3301040622,0.0,243.2593065,310.10971186
2004-07-24 18:00:00,1130.350493362,96.71783349360001,486.25965693899997,0.0,166.938926447,199.110933808
2004-07-24 19:00:00,1132.2865159360001,96.72173211424,494.77679524300004,0.0,166.938926447,191.61365848
2004-07-24 20:00:00,1014.2978226335999,96.62729368312,496.306848548,0.0,100.150657288,124.558693486
2004-07-24 21:00:00,975.9780554984,96.62461723942,496.81052499360004,0.0,100.150657288,124.558693486
2004-07-24 22:00:00,906.1955712118,96.62461723942,494.97964383019996,0.0,46.0930336215,124.558693486
2004-07-24 23:00:00,901.9262065432,96.62461723942,491.413624917,0.0,46.0930336215,124.558693486
2004-07-25 00:00:00,,,,,,
2004-07-25 01:00:00,900.8673915082,96.62461723942,502.2425881264,0.0,46.0930336215,113.31278049400001
2004-07-25 02:00:00,905.9876236304001,96.62461723942,507.5714749886,0.0,46.0930336215,113.31278049400001
